Barcode,Cluster
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,2
625,1
626,3
627,1
628,1
629,1
630,1
631,1
632,3
633,3
634,1
635,1
636,2
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,3
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,3
656,1
657,3
658,1
659,1
660,1
661,1
662,1
663,2
664,1
665,1
666,2
667,1
668,2
669,2
670,1
671,1
672,1
673,2
674,1
675,2
676,1
677,1
678,1
679,2
680,1
681,1
682,2
683,1
684,1
685,2
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,2
699,3
700,1
701,1
702,1
703,3
704,2
705,1
706,2
707,1
708,3
709,1
710,1
711,3
712,2
713,2
714,1
715,3
716,1
717,1
718,2
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,2
729,1
730,2
731,2
732,3
733,3
734,3
735,3
736,3
737,3
738,3
739,3
740,3
741,3
742,3
743,3
744,3
745,1
746,1
747,3
748,1
749,1
750,1
751,1
752,3
753,1
754,2
755,1
756,1
757,1
758,1
759,3
760,1
761,1
762,1
763,1
764,1
765,3
766,3
767,1
768,2
769,3
770,2
771,1
772,3
773,3
774,1
775,3
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,3
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,3
806,1
807,3
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,2
818,1
819,1
820,3
821,1
822,1
823,3
824,3
825,3
826,3
827,3
828,3
829,1
830,1
831,1
832,1
833,1
834,1
835,2
836,1
837,2
838,1
839,3
840,1
841,1
842,3
843,3
844,3
845,1
846,1
847,2
848,3
849,3
850,2
851,1
852,1
853,2
854,2
855,3
856,3
857,3
858,2
859,3
860,2
861,2
862,2
863,2
864,2
865,2
866,2
867,2
868,3
869,2
870,2
871,2
872,2
873,2
874,2
875,2
876,2
877,3
878,2
879,1
880,3
881,2
882,2
883,2
884,2
885,2
886,2
887,2
888,2
889,3
890,3
891,3
892,2
893,2
894,2
895,3
896,3
897,2
898,2
899,2
900,2
901,2
902,2
903,2
904,2
905,2
906,2
907,2
908,2
909,2
910,2
911,2
912,2
913,2
914,2
915,2
916,2
917,2
918,2
919,2
920,2
921,2
922,2
923,2
924,3
925,2
926,2
927,2
928,2
929,2
930,1
931,1
932,2
933,2
934,2
935,1
936,1
937,1
938,3
939,1
940,2
941,1
942,2
943,3
944,1
945,1
946,1
947,2
948,2
949,2
950,2
951,2
952,2
953,2
954,1
955,3
956,2
957,2
958,2
959,2
960,2
961,3
962,3
963,2
964,3
965,1
966,1
967,1
968,1
969,1
970,1
971,2
972,1
973,1
974,1
975,2
976,1
977,1
978,1
979,2
980,1
981,1
982,1
983,1
984,2
985,1
986,1
987,1
988,1
989,1
990,3
991,1
992,3
993,3
994,2
995,3
996,3
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,2
1009,2
1010,2
1011,2
1012,2
1013,2
1014,3
1015,3
1016,3
1017,3
1018,3
1019,3
1020,3
1021,3
1022,2
1023,3
1024,2
1025,1
1026,1
1027,2
1028,1
1029,1
1030,1
1031,1
1032,1
1033,3
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,2
1061,2
1062,1
1063,1
1064,1
1065,2
1066,1
1067,1
1068,3
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,2
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,3
1099,1
1100,1
1101,1
1102,2
1103,2
1104,1
1105,1
1106,1
1107,3
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,3
1115,1
1116,1
1117,2
1118,1
1119,1
1120,1
1121,1
1122,2
1123,1
1124,2
1125,2
1126,1
1127,2
1128,1
1129,1
1130,1
1131,1
1132,1
1133,2
1134,2
1135,3
1136,1
1137,3
1138,1
1139,2
1140,1
1141,1
1142,1
1143,1
1144,1
1145,2
1146,1
1147,2
1148,1
1149,2
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,3
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,2
1171,1
1172,3
1173,1
1174,3
1175,1
1176,1
1177,1
1178,1
1179,2
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,3
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,3
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,3
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,2
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,2
1246,1
1247,3
1248,1
1249,2
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,3
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,3
1274,1
1275,1
1276,1
1277,3
1278,1
1279,3
1280,3
1281,1
1282,1
1283,1
1284,1
1285,2
1286,1
1287,3
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,3
1314,2
1315,1
1316,2
1317,3
1318,3
1319,3
1320,3
1321,3
1322,3
1323,2
1324,1
1325,2
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,2
1338,2
1339,3
1340,2
1341,3
1342,2
1343,3
1344,2
1345,2
1346,3
1347,3
1348,3
1349,2
1350,1
1351,2
1352,3
1353,2
1354,3
1355,2
1356,2
1357,2
1358,1
1359,1
1360,2
1361,2
1362,2
1363,2
1364,3
1365,2
1366,3
1367,2
1368,2
1369,2
1370,2
1371,2
1372,2
1373,1
1374,2
1375,2
1376,3
1377,2
1378,2
1379,2
1380,2
1381,2
1382,2
1383,1
1384,2
1385,2
1386,2
1387,2
1388,3
1389,2
1390,2
1391,3
1392,2
1393,4
1394,3
1395,2
1396,4
1397,2
1398,2
1399,4
1400,2
1401,2
1402,4
1403,4
1404,2
1405,3
1406,2
1407,2
1408,3
1409,2
1410,2
1411,2
1412,4
1413,4
1414,2
1415,3
1416,2
1417,2
1418,2
1419,3
1420,4
1421,4
1422,4
1423,2
1424,2
1425,2
1426,4
1427,2
1428,4
1429,2
1430,2
1431,4
1432,2
1433,4
1434,2
1435,1
1436,2
1437,4
1438,2
1439,4
1440,4
1441,1
1442,2
1443,2
1444,2
1445,3
1446,2
1447,4
1448,2
1449,1
1450,3
1451,3
1452,4
1453,4
1454,4
1455,4
1456,4
1457,4
1458,2
1459,1
1460,2
1461,2
1462,2
1463,3
1464,4
1465,3
1466,4
1467,2
1468,3
1469,4
1470,4
1471,4
1472,4
1473,4
1474,3
1475,2
1476,4
1477,4
1478,1
1479,2
1480,2
1481,4
1482,3
1483,2
1484,4
1485,2
1486,4
1487,4
1488,2
1489,2
1490,4
1491,2
1492,4
1493,2
1494,4
1495,2
1496,4
1497,3
1498,2
1499,2
1500,2
1501,2
1502,2
1503,2
1504,2
1505,2
1506,2
1507,3
1508,2
1509,2
1510,2
1511,2
1512,1
1513,3
1514,1
1515,1
1516,2
1517,1
1518,2
1519,2
1520,2
1521,3
1522,2
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,2
1535,2
1536,1
1537,2
1538,1
1539,2
1540,1
1541,1
1542,2
1543,1
1544,1
1545,1
1546,1
1547,1
1548,2
1549,2
1550,2
1551,2
1552,1
1553,2
1554,1
1555,1
1556,3
1557,2
1558,2
1559,2
1560,2
1561,1
1562,1
1563,3
1564,1
1565,1
1566,1
1567,1
1568,2
1569,2
1570,1
1571,1
1572,1
1573,1
1574,1
1575,2
1576,1
1577,2
1578,1
1579,3
1580,1
1581,1
1582,1
1583,1
1584,1
1585,3
1586,1
1587,2
1588,3
1589,1
1590,1
1591,1
1592,2
1593,1
1594,1
1595,2
1596,1
1597,2
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,3
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,2
1612,2
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,2
1622,1
1623,1
1624,1
1625,1
1626,1
1627,3
1628,1
1629,1
1630,2
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,2
1640,2
1641,2
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,2
1657,2
1658,1
1659,3
1660,3
1661,2
1662,3
1663,3
1664,1
1665,3
1666,3
1667,2
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,3
1679,2
1680,1
1681,1
1682,1
1683,1
1684,1
1685,3
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,3
1710,1
1711,1
1712,3
1713,1
1714,1
1715,2
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,3
1735,3
1736,1
1737,3
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,2
1745,1
1746,1
1747,1
1748,1
1749,2
1750,1
1751,3
1752,1
1753,1
1754,1
1755,1
1756,1
1757,3
1758,1
1759,1
1760,2
1761,1
1762,1
1763,1
1764,3
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,3
1774,3
1775,1
1776,1
1777,1
1778,1
1779,2
1780,1
1781,1
1782,1
1783,3
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,2
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,2
1818,1
1819,1
1820,2
1821,1
1822,1
1823,1
1824,1
1825,1
1826,1
1827,1
1828,2
1829,1
1830,1
1831,1
1832,1
1833,3
1834,1
1835,1
1836,1
1837,1
1838,1
1839,3
1840,1
1841,1
1842,3
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,2
1850,1
1851,1
1852,1
1853,1
1854,1
1855,3
1856,1
1857,1
1858,1
1859,1
1860,2
1861,2
1862,2
1863,2
1864,2
1865,2
1866,2
1867,2
1868,2
1869,2
1870,2
1871,2
1872,2
1873,2
1874,2
1875,2
1876,2
1877,2
1878,2
1879,2
1880,2
1881,2
1882,2
1883,2
1884,2
1885,2
1886,2
1887,2
1888,2
1889,2
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,2
1899,2
1900,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1907,2
1908,2
1909,2
1910,2
1911,2
1912,2
1913,2
1914,2
1915,2
1916,2
1917,2
1918,2
1919,2
1920,2
1921,2
1922,2
1923,2
1924,2
1925,2
1926,2
1927,2
1928,2
1929,2
1930,2
1931,2
1932,2
1933,2
1934,2
1935,2
1936,2
1937,2
1938,2
1939,2
1940,3
1941,4
1942,2
1943,4
1944,4
1945,2
1946,2
1947,3
1948,4
1949,4
1950,3
1951,2
1952,4
1953,4
1954,2
1955,2
1956,2
1957,4
1958,2
1959,4
1960,2
1961,4
1962,4
1963,4
1964,4
1965,2
1966,4
1967,4
1968,4
1969,2
1970,4
1971,4
1972,4
1973,3
1974,2
1975,4
1976,4
1977,2
1978,2
1979,4
1980,4
1981,4
1982,4
1983,4
1984,4
1985,2
1986,2
1987,2
1988,2
1989,2
1990,2
1991,3
1992,2
1993,2
1994,2
1995,2
1996,2
1997,2
1998,2
1999,2
2000,2
2001,2
2002,2
2003,2
2004,2
2005,2
2006,2
2007,2
2008,3
2009,2
2010,2
2011,2
2012,2
2013,3
2014,2
2015,2
2016,3
2017,3
2018,2
2019,3
2020,2
2021,2
2022,2
2023,2
2024,2
2025,2
2026,2
2027,2
2028,2
2029,2
2030,2
2031,2
2032,2
2033,2
2034,2
2035,2
2036,2
2037,2
2038,2
2039,2
2040,2
2041,2
2042,2
2043,2
2044,3
2045,2
2046,2
2047,2
2048,2
2049,2
2050,2
2051,2
2052,2
2053,2
2054,2
2055,2
2056,2
2057,2
2058,2
2059,2
2060,2
2061,2
2062,2
2063,2
2064,2
2065,2
2066,2
2067,2
2068,2
2069,3
2070,2
2071,2
2072,3
2073,3
2074,3
2075,3
2076,2
2077,2
2078,2
2079,2
2080,3
2081,4
2082,4
2083,4
2084,4
2085,2
2086,3
2087,2
2088,4
2089,4
2090,2
2091,4
2092,2
2093,4
2094,3
2095,3
2096,2
2097,2
2098,4
2099,2
2100,4
2101,2
2102,3
2103,4
2104,2
2105,4
2106,2
2107,2
2108,2
2109,4
2110,2
2111,2
2112,2
2113,4
2114,4
2115,2
2116,3
2117,4
2118,2
2119,3
2120,3
2121,2
2122,2
2123,4
2124,2
2125,2
2126,2
2127,3
2128,4
2129,2
2130,4
2131,2
2132,2
2133,2
2134,2
2135,3
2136,4
2137,2
2138,3
2139,2
2140,2
2141,2
2142,2
2143,3
2144,2
2145,2
2146,3
2147,2
2148,3
2149,3
2150,3
2151,2
2152,3
2153,3
2154,2
2155,4
2156,3
2157,4
2158,4
2159,2
2160,4
2161,4
2162,4
2163,4
2164,4
2165,4
2166,4
2167,4
2168,2
2169,2
2170,3
2171,4
2172,4
2173,1
2174,2
2175,4
2176,1
2177,1
2178,2
2179,1
2180,4
2181,1
2182,4
2183,4
2184,2
2185,1
2186,1
2187,4
2188,1
2189,1
2190,4
2191,2
2192,4
2193,3
2194,2
2195,2
2196,1
2197,1
2198,3
2199,2
2200,4
2201,1
2202,1
2203,4
2204,4
2205,1
2206,2
2207,1
2208,1
2209,2
2210,4
2211,4
2212,2
2213,4
2214,1
2215,2
2216,1
2217,4
2218,2
2219,4
2220,4
2221,2
2222,1
2223,1
2224,1
2225,2
2226,2
2227,1
2228,2
2229,2
2230,2
2231,2
2232,1
2233,1
2234,4
2235,1
2236,4
2237,4
2238,4
2239,4
2240,4
2241,4
2242,4
2243,4
2244,4
2245,4
2246,4
2247,4
2248,4
2249,4
2250,2
2251,3
2252,2
2253,2
2254,2
2255,3
2256,2
2257,2
2258,3
2259,1
2260,1
2261,1
2262,4
2263,3
2264,3
2265,1
2266,1
2267,2
2268,1
2269,1
2270,3
2271,1
2272,2
2273,2
2274,2
2275,2
2276,2
2277,2
2278,4
2279,3
2280,2
2281,3
2282,2
2283,2
2284,2
2285,2
2286,2
2287,2
2288,2
2289,2
2290,2
2291,2
2292,2
2293,3
2294,3
2295,2
2296,2
2297,2
2298,2
2299,2
2300,2
2301,2
2302,2
2303,2
2304,2
2305,2
2306,2
2307,2
2308,2
2309,2
2310,2
2311,2
2312,2
2313,2
2314,2
2315,2
2316,2
2317,2
2318,2
2319,2
2320,2
2321,2
2322,2
2323,2
2324,2
2325,2
2326,2
2327,2
2328,2
2329,2
2330,2
2331,2
2332,2
2333,2
2334,2
2335,2
2336,2
2337,2
2338,2
2339,2
2340,3
2341,2
2342,2
2343,2
2344,2
2345,3
2346,2
2347,2
2348,2
2349,2
2350,2
2351,2
2352,2
2353,2
2354,2
2355,2
2356,2
2357,2
2358,1
2359,1
2360,1
2361,2
2362,1
2363,1
2364,1
2365,1
2366,1
2367,3
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,2
2378,2
2379,2
2380,2
2381,1
2382,1
2383,1
2384,1
2385,1
2386,3
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,3
2397,2
2398,1
2399,3
2400,3
2401,3
2402,3
2403,3
2404,2
2405,2
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,3
2419,1
2420,1
2421,3
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,2
2430,1
2431,3
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,3
2452,1
2453,1
2454,1
2455,1
2456,3
2457,2
2458,2
2459,2
2460,2
2461,3
2462,2
2463,2
2464,2
2465,2
2466,2
2467,2
2468,2
2469,3
2470,2
2471,2
2472,2
2473,2
2474,2
2475,4
2476,4
2477,4
2478,2
2479,3
2480,2
2481,2
2482,2
2483,4
2484,3
2485,2
2486,4
2487,2
2488,2
2489,2
2490,4
2491,2
2492,2
2493,2
2494,2
2495,4
2496,3
2497,2
2498,2
2499,4
2500,4
2501,2
2502,4
2503,3
2504,2
2505,2
2506,2
2507,2
2508,4
2509,2
2510,4
2511,3
2512,2
2513,2
2514,2
2515,2
2516,2
2517,2
2518,2
2519,2
2520,2
2521,2
2522,2
2523,2
2524,2
2525,2
2526,2
2527,2
2528,2
2529,2
2530,2
2531,2
2532,2
2533,2
2534,2
2535,2
2536,1
2537,2
2538,2
2539,4
2540,2
2541,2
2542,2
2543,4
2544,2
2545,2
2546,2
2547,2
2548,2
2549,2
2550,2
2551,2
2552,2
2553,4
2554,2
2555,2
2556,2
2557,2
2558,2
2559,2
2560,1
2561,2
2562,2
2563,2
2564,3
2565,2
2566,2
2567,2
2568,2
2569,2
2570,2
2571,2
2572,2
2573,2
2574,2
2575,2
2576,3
2577,2
2578,3
2579,2
2580,2
2581,2
2582,2
2583,3
2584,2
2585,2
2586,2
2587,2
2588,2
2589,2
2590,3
2591,2
2592,2
2593,2
2594,2
2595,2
2596,2
2597,2
2598,2
2599,1
2600,1
2601,1
2602,1
2603,1
2604,3
2605,3
2606,3
2607,3
2608,3
2609,3
2610,2
2611,1
2612,2
2613,1
2614,2
2615,3
2616,1
2617,1
2618,3
2619,1
2620,3
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,2
2629,1
2630,2
2631,3
2632,1
2633,1
2634,1
2635,1
2636,2
2637,3
2638,3
2639,3
2640,3
2641,3
2642,1
2643,2
2644,2
2645,3
2646,1
2647,3
2648,1
2649,2
2650,1
2651,1
2652,2
2653,3
2654,1
2655,1
2656,1
2657,2
2658,1
2659,1
2660,1
2661,1
2662,3
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,3
2670,3
2671,1
2672,1
2673,1
2674,1
2675,1
2676,3
2677,1
2678,1
2679,1
2680,3
2681,1
2682,1
2683,2
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,2
2691,1
2692,1
2693,1
2694,2
2695,2
2696,2
2697,2
2698,3
2699,2
2700,2
2701,2
2702,2
2703,2
2704,2
2705,3
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,2
2713,2
2714,2
2715,2
2716,2
2717,2
2718,2
2719,2
2720,2
2721,2
2722,2
2723,2
2724,2
2725,2
2726,2
2727,2
2728,3
2729,2
2730,3
2731,3
2732,3
2733,2
2734,2
2735,3
2736,2
2737,2
2738,2
2739,2
2740,2
2741,2
2742,2
2743,3
2744,2
2745,3
2746,2
2747,2
2748,2
2749,1
2750,2
2751,1
2752,1
2753,2
2754,1
2755,1
2756,2
2757,1
2758,2
2759,2
2760,2
2761,2
2762,1
2763,1
2764,3
2765,2
2766,2
2767,2
2768,2
2769,3
2770,1
2771,1
2772,1
2773,1
2774,1
2775,2
2776,1
2777,1
2778,1
2779,1
2780,1
2781,2
2782,2
2783,1
2784,2
2785,3
2786,2
2787,1
2788,1
2789,2
2790,1
2791,1
2792,1
2793,3
2794,2
2795,1
2796,2
2797,2
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,3
2811,1
2812,2
2813,2
2814,2
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,3
2824,1
2825,1
2826,1
2827,1
2828,1
2829,3
2830,1
2831,2
2832,1
2833,3
2834,1
2835,2
2836,1
2837,2
2838,3
2839,1
2840,1
2841,1
2842,2
2843,1
2844,2
2845,1
2846,3
2847,2
2848,1
2849,2
2850,3
2851,1
2852,2
2853,1
2854,3
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,3
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,2
2901,1
2902,1
2903,1
2904,1
2905,1
2906,2
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,2
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,1
2944,2
2945,1
2946,1
2947,1
2948,1
2949,1
2950,3
2951,1
2952,1
2953,1
2954,2
2955,2
2956,2
2957,1
2958,2
2959,1
2960,2
2961,2
2962,3
2963,3
2964,2
2965,3
2966,2
2967,2
2968,1
2969,2
2970,2
2971,1
2972,2
2973,2
2974,2
2975,2
2976,3
2977,3
2978,2
2979,2
2980,2
2981,2
2982,2
2983,3
2984,2
2985,2
2986,2
2987,2
2988,1
2989,2
2990,2
2991,2
2992,2
2993,2
2994,3
2995,1
