Barcode,Cluster
268,2
269,3
270,3
271,3
272,3
273,3
274,3
275,3
276,3
277,3
278,3
279,4
280,3
281,3
282,2
283,3
284,3
285,3
286,3
287,3
288,3
289,3
290,3
291,3
292,3
293,3
294,3
295,3
296,3
297,3
298,3
299,3
300,1
301,3
302,3
303,3
304,3
305,3
306,3
307,4
308,3
309,3
310,3
311,3
312,3
313,3
314,3
315,3
316,2
317,2
318,1
319,3
320,3
321,4
322,3
323,3
324,3
325,3
326,3
327,3
328,3
329,2
330,4
331,3
332,3
333,2
334,4
335,3
336,3
337,3
338,2
339,3
340,3
341,3
342,2
343,3
344,3
345,2
346,3
347,3
348,3
349,1
350,1
351,1
352,1
353,1
354,4
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,4
381,4
382,4
383,1
384,4
385,1
386,1
387,1
388,1
389,1
390,1
391,4
392,1
393,1
394,1
395,4
396,1
397,4
398,4
399,1
400,1
401,4
402,1
403,1
404,1
405,4
406,4
407,1
408,1
409,1
410,1
411,4
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,4
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,4
439,1
440,1
441,1
442,1
443,1
444,1
445,4
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,4
467,4
468,4
469,1
470,4
471,4
472,4
473,4
474,4
475,2
476,1
477,2
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,2
489,2
490,4
491,1
492,4
493,1
494,1
495,2
496,2
497,2
498,1
499,1
500,1
501,4
502,1
503,1
504,1
505,2
506,2
507,2
508,1
509,2
510,1
511,1
512,1
513,2
514,2
515,1
516,1
517,1
518,1
519,1
520,1
521,4
522,4
523,2
524,1
525,1
526,2
527,2
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,4
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,4
559,1
560,2
561,1
562,1
563,2
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,2
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,1
625,2
626,4
627,2
628,2
629,2
630,2
631,2
632,4
633,4
634,2
635,2
636,1
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,4
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,4
656,2
657,4
658,2
659,2
660,3
661,2
662,2
663,1
664,2
665,2
666,1
667,2
668,2
669,2
670,2
671,2
672,2
673,1
674,2
675,2
676,2
677,2
678,2
679,2
680,2
681,2
682,1
683,2
684,2
685,1
686,2
687,2
688,2
689,2
690,2
691,2
692,2
693,2
694,2
695,2
696,2
697,2
698,1
699,4
700,2
701,2
702,2
703,4
704,1
705,3
706,1
707,3
708,4
709,3
710,3
711,4
712,1
713,1
714,3
715,4
716,3
717,3
718,1
719,3
720,3
721,3
722,3
723,3
724,1
725,3
726,3
727,3
728,1
729,3
730,1
731,1
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,3
746,3
747,4
748,3
749,3
750,2
751,3
752,4
753,3
754,1
755,3
756,3
757,3
758,3
759,4
760,3
761,3
762,3
763,3
764,3
765,4
766,4
767,3
768,1
769,4
770,1
771,3
772,4
773,4
774,3
775,4
776,3
777,3
778,3
779,3
780,2
781,3
782,3
783,3
784,2
785,3
786,3
787,3
788,3
789,4
790,3
791,3
792,3
793,3
794,3
795,3
796,2
797,3
798,3
799,3
800,3
801,3
802,3
803,3
804,3
805,4
806,3
807,4
808,3
809,3
810,3
811,3
812,3
813,3
814,3
815,3
816,3
817,1
818,3
819,3
820,4
821,3
822,3
823,4
824,4
825,4
826,4
827,4
828,4
829,2
830,3
831,3
832,3
833,3
834,3
835,1
836,3
837,1
838,3
839,4
840,3
841,3
842,4
843,4
844,4
845,3
846,3
847,1
848,4
849,4
850,1
851,3
852,3
853,1
854,1
855,4
856,4
857,4
858,1
859,4
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,4
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,4
878,2
879,2
880,4
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,4
890,4
891,4
892,1
893,1
894,1
895,4
896,4
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,4
925,1
926,1
927,1
928,1
929,1
930,2
931,2
932,1
933,1
934,1
935,2
936,2
937,2
938,4
939,2
940,1
941,2
942,2
943,4
944,1
945,2
946,2
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,2
955,4
956,1
957,1
958,1
959,1
960,1
961,4
962,4
963,1
964,4
965,2
966,2
967,2
968,2
969,2
970,2
971,1
972,2
973,2
974,2
975,1
976,3
977,3
978,3
979,1
980,3
981,3
982,3
983,3
984,1
985,3
986,3
987,3
988,3
989,2
990,4
991,3
992,4
993,4
994,1
995,4
996,4
997,3
998,3
999,3
1000,3
1001,3
1002,3
1003,3
1004,3
1005,3
1006,3
1007,3
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,4
1015,4
1016,4
1017,4
1018,4
1019,4
1020,4
1021,4
1022,1
1023,4
1024,1
1025,3
1026,3
1027,1
1028,3
1029,3
1030,3
1031,3
1032,3
1033,4
1034,3
1035,3
1036,2
1037,3
1038,3
1039,3
1040,2
1041,3
1042,2
1043,3
1044,3
1045,3
1046,3
1047,3
1048,3
1049,3
1050,3
1051,3
1052,3
1053,2
1054,3
1055,3
1056,3
1057,3
1058,3
1059,3
1060,1
1061,1
1062,3
1063,3
1064,3
1065,1
1066,3
1067,3
1068,4
1069,3
1070,3
1071,3
1072,3
1073,3
1074,3
1075,3
1076,3
1077,2
1078,3
1079,3
1080,3
1081,3
1082,3
1083,3
1084,3
1085,3
1086,3
1087,3
1088,3
1089,3
1090,1
1091,2
1092,3
1093,3
1094,3
1095,3
1096,3
1097,3
1098,4
1099,3
1100,1
1101,2
1102,1
1103,2
1104,2
1105,2
1106,2
1107,4
1108,2
1109,2
1110,2
1111,2
1112,2
1113,2
1114,4
1115,2
1116,2
1117,2
1118,2
1119,2
1120,2
1121,2
1122,2
1123,2
1124,1
1125,1
1126,2
1127,1
1128,2
1129,2
1130,2
1131,2
1132,2
1133,1
1134,1
1135,4
1136,2
1137,4
1138,2
1139,2
1140,2
1141,2
1142,2
1143,2
1144,2
1145,1
1146,2
1147,1
1148,2
1149,1
1150,3
1151,1
1152,3
1153,3
1154,3
1155,3
1156,3
1157,3
1158,3
1159,3
1160,3
1161,3
1162,4
1163,1
1164,3
1165,3
1166,2
1167,1
1168,3
1169,3
1170,1
1171,3
1172,4
1173,2
1174,4
1175,3
1176,2
1177,3
1178,3
1179,1
1180,3
1181,3
1182,3
1183,3
1184,3
1185,3
1186,2
1187,3
1188,3
1189,3
1190,2
1191,3
1192,3
1193,2
1194,2
1195,3
1196,2
1197,3
1198,4
1199,3
1200,2
1201,3
1202,3
1203,2
1204,3
1205,4
1206,1
1207,3
1208,2
1209,3
1210,2
1211,3
1212,3
1213,3
1214,3
1215,4
1216,3
1217,2
1218,2
1219,3
1220,2
1221,3
1222,2
1223,3
1224,3
1225,3
1226,3
1227,3
1228,3
1229,3
1230,3
1231,2
1232,2
1233,2
1234,2
1235,2
1236,3
1237,2
1238,2
1239,3
1240,3
1241,3
1242,3
1243,3
1244,3
1245,1
1246,3
1247,4
1248,3
1249,1
1250,3
1251,3
1252,3
1253,3
1254,3
1255,3
1256,3
1257,4
1258,3
1259,3
1260,3
1261,3
1262,3
1263,3
1264,3
1265,3
1266,3
1267,3
1268,3
1269,3
1270,3
1271,3
1272,3
1273,4
1274,3
1275,3
1276,3
1277,4
1278,3
1279,4
1280,4
1281,3
1282,3
1283,3
1284,3
1285,1
1286,3
1287,4
1288,3
1289,3
1290,3
1291,3
1292,3
1293,3
1294,3
1295,3
1296,3
1297,3
1298,3
1299,3
1300,3
1301,3
1302,3
1303,3
1304,3
1305,3
1306,3
1307,3
1308,3
1309,3
1310,3
1311,3
1312,3
1313,4
1314,1
1315,3
1316,1
1317,4
1318,4
1319,4
1320,4
1321,4
1322,4
1323,3
1324,2
1325,1
1326,3
1327,3
1328,3
1329,3
1330,3
1331,3
1332,3
1333,3
1334,3
1335,1
1336,3
1337,1
1338,1
1339,4
1340,1
1341,4
1342,1
1343,4
1344,1
1345,1
1346,4
1347,4
1348,4
1349,1
1350,1
1351,1
1352,4
1353,1
1354,4
1355,1
1356,1
1357,1
1358,1
1359,2
1360,1
1361,1
1362,1
1363,1
1364,4
1365,2
1366,4
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,2
1374,1
1375,1
1376,4
1377,1
1378,1
1379,1
1380,2
1381,1
1382,1
1383,3
1384,1
1385,1
1386,1
1387,1
1388,4
1389,1
1390,1
1391,4
1392,1
1393,5
1394,4
1395,1
1396,5
1397,1
1398,1
1399,5
1400,1
1401,1
1402,5
1403,5
1404,1
1405,4
1406,1
1407,1
1408,4
1409,1
1410,1
1411,1
1412,5
1413,5
1414,1
1415,4
1416,1
1417,1
1418,1
1419,4
1420,5
1421,5
1422,5
1423,1
1424,1
1425,1
1426,5
1427,1
1428,5
1429,1
1430,1
1431,5
1432,1
1433,5
1434,1
1435,2
1436,1
1437,5
1438,1
1439,5
1440,5
1441,2
1442,1
1443,1
1444,1
1445,4
1446,1
1447,5
1448,1
1449,2
1450,4
1451,4
1452,5
1453,5
1454,5
1455,5
1456,5
1457,5
1458,1
1459,2
1460,1
1461,1
1462,1
1463,4
1464,5
1465,4
1466,5
1467,1
1468,4
1469,5
1470,5
1471,5
1472,5
1473,5
1474,4
1475,1
1476,5
1477,5
1478,2
1479,1
1480,1
1481,5
1482,4
1483,1
1484,5
1485,1
1486,5
1487,5
1488,1
1489,1
1490,5
1491,1
1492,5
1493,1
1494,5
1495,1
1496,5
1497,4
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,4
1508,1
1509,1
1510,1
1511,1
1512,3
1513,4
1514,2
1515,2
1516,2
1517,2
1518,1
1519,1
1520,1
1521,4
1522,1
1523,3
1524,3
1525,1
1526,3
1527,3
1528,2
1529,3
1530,3
1531,3
1532,3
1533,3
1534,1
1535,1
1536,3
1537,1
1538,3
1539,1
1540,3
1541,2
1542,1
1543,2
1544,3
1545,3
1546,2
1547,3
1548,1
1549,1
1550,2
1551,1
1552,3
1553,1
1554,3
1555,2
1556,4
1557,1
1558,1
1559,1
1560,1
1561,2
1562,3
1563,4
1564,3
1565,3
1566,2
1567,3
1568,1
1569,1
1570,3
1571,3
1572,3
1573,3
1574,3
1575,1
1576,3
1577,1
1578,2
1579,4
1580,3
1581,3
1582,3
1583,3
1584,3
1585,4
1586,3
1587,1
1588,4
1589,3
1590,2
1591,2
1592,2
1593,3
1594,3
1595,1
1596,3
1597,1
1598,3
1599,3
1600,3
1601,2
1602,3
1603,2
1604,4
1605,3
1606,3
1607,3
1608,3
1609,3
1610,2
1611,1
1612,3
1613,3
1614,3
1615,3
1616,3
1617,3
1618,3
1619,3
1620,3
1621,1
1622,3
1623,3
1624,2
1625,2
1626,3
1627,4
1628,2
1629,3
1630,1
1631,3
1632,3
1633,3
1634,3
1635,3
1636,3
1637,3
1638,3
1639,1
1640,1
1641,1
1642,3
1643,3
1644,3
1645,3
1646,3
1647,3
1648,3
1649,3
1650,3
1651,3
1652,3
1653,3
1654,3
1655,2
1656,1
1657,1
1658,3
1659,4
1660,4
1661,1
1662,4
1663,4
1664,1
1665,4
1666,4
1667,1
1668,1
1669,3
1670,3
1671,2
1672,2
1673,2
1674,2
1675,2
1676,2
1677,2
1678,4
1679,1
1680,2
1681,2
1682,2
1683,2
1684,2
1685,4
1686,2
1687,2
1688,2
1689,2
1690,2
1691,2
1692,1
1693,2
1694,2
1695,2
1696,2
1697,4
1698,2
1699,2
1700,2
1701,2
1702,2
1703,2
1704,2
1705,2
1706,2
1707,2
1708,2
1709,2
1710,2
1711,2
1712,4
1713,2
1714,2
1715,1
1716,2
1717,2
1718,2
1719,2
1720,2
1721,2
1722,2
1723,2
1724,2
1725,2
1726,2
1727,2
1728,2
1729,2
1730,2
1731,2
1732,2
1733,2
1734,4
1735,4
1736,2
1737,4
1738,3
1739,2
1740,2
1741,2
1742,2
1743,2
1744,1
1745,2
1746,2
1747,2
1748,2
1749,1
1750,2
1751,4
1752,2
1753,2
1754,3
1755,2
1756,3
1757,4
1758,2
1759,2
1760,1
1761,3
1762,2
1763,3
1764,4
1765,3
1766,3
1767,2
1768,2
1769,3
1770,3
1771,3
1772,3
1773,4
1774,4
1775,2
1776,3
1777,3
1778,3
1779,1
1780,3
1781,3
1782,3
1783,4
1784,3
1785,3
1786,3
1787,3
1788,3
1789,3
1790,3
1791,3
1792,3
1793,3
1794,3
1795,3
1796,3
1797,3
1798,3
1799,3
1800,3
1801,3
1802,3
1803,3
1804,3
1805,3
1806,1
1807,2
1808,3
1809,3
1810,3
1811,3
1812,3
1813,3
1814,2
1815,3
1816,3
1817,1
1818,1
1819,3
1820,1
1821,3
1822,3
1823,3
1824,2
1825,3
1826,3
1827,3
1828,1
1829,3
1830,2
1831,3
1832,3
1833,4
1834,3
1835,2
1836,3
1837,2
1838,3
1839,4
1840,3
1841,3
1842,4
1843,3
1844,3
1845,3
1846,3
1847,1
1848,2
1849,1
1850,2
1851,3
1852,3
1853,3
1854,2
1855,4
1856,3
1857,3
1858,3
1859,3
1860,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,4
1941,5
1942,1
1943,5
1944,5
1945,1
1946,1
1947,4
1948,5
1949,5
1950,4
1951,1
1952,5
1953,5
1954,1
1955,1
1956,1
1957,5
1958,1
1959,5
1960,1
1961,5
1962,5
1963,5
1964,5
1965,1
1966,5
1967,5
1968,5
1969,1
1970,5
1971,5
1972,5
1973,4
1974,1
1975,5
1976,5
1977,1
1978,1
1979,5
1980,5
1981,5
1982,5
1983,5
1984,5
1985,1
1986,1
1987,1
1988,1
1989,1
1990,1
1991,4
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,4
2009,1
2010,1
2011,1
2012,1
2013,4
2014,1
2015,1
2016,1
2017,4
2018,1
2019,4
2020,1
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,1
2043,1
2044,4
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2069,4
2070,1
2071,1
2072,4
2073,4
2074,4
2075,4
2076,1
2077,1
2078,1
2079,1
2080,4
2081,5
2082,5
2083,5
2084,5
2085,1
2086,4
2087,1
2088,5
2089,5
2090,1
2091,5
2092,1
2093,5
2094,4
2095,4
2096,1
2097,1
2098,5
2099,1
2100,5
2101,1
2102,4
2103,5
2104,1
2105,5
2106,1
2107,1
2108,1
2109,5
2110,1
2111,1
2112,1
2113,5
2114,5
2115,1
2116,4
2117,5
2118,1
2119,4
2120,4
2121,1
2122,1
2123,5
2124,1
2125,1
2126,1
2127,4
2128,5
2129,1
2130,5
2131,1
2132,1
2133,1
2134,1
2135,4
2136,5
2137,1
2138,4
2139,1
2140,1
2141,1
2142,1
2143,4
2144,1
2145,1
2146,4
2147,1
2148,4
2149,4
2150,4
2151,1
2152,4
2153,4
2154,1
2155,5
2156,4
2157,5
2158,5
2159,1
2160,5
2161,5
2162,5
2163,5
2164,5
2165,5
2166,5
2167,5
2168,1
2169,1
2170,4
2171,5
2172,5
2173,2
2174,1
2175,5
2176,2
2177,2
2178,1
2179,2
2180,5
2181,2
2182,5
2183,5
2184,1
2185,2
2186,2
2187,5
2188,2
2189,2
2190,5
2191,1
2192,5
2193,4
2194,1
2195,1
2196,2
2197,2
2198,4
2199,1
2200,5
2201,2
2202,2
2203,5
2204,5
2205,2
2206,1
2207,2
2208,2
2209,1
2210,5
2211,5
2212,1
2213,5
2214,2
2215,1
2216,2
2217,5
2218,1
2219,5
2220,5
2221,1
2222,2
2223,2
2224,2
2225,1
2226,1
2227,2
2228,1
2229,1
2230,1
2231,1
2232,2
2233,2
2234,5
2235,2
2236,5
2237,5
2238,5
2239,5
2240,5
2241,5
2242,5
2243,5
2244,5
2245,5
2246,5
2247,5
2248,5
2249,5
2250,1
2251,4
2252,1
2253,1
2254,1
2255,4
2256,1
2257,1
2258,4
2259,2
2260,2
2261,2
2262,5
2263,4
2264,4
2265,2
2266,2
2267,1
2268,2
2269,2
2270,4
2271,2
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,5
2279,4
2280,1
2281,4
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,4
2294,4
2295,1
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,1
2322,1
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,1
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,4
2341,1
2342,1
2343,1
2344,1
2345,4
2346,1
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,1
2355,1
2356,1
2357,1
2358,3
2359,3
2360,3
2361,1
2362,3
2363,3
2364,3
2365,3
2366,3
2367,4
2368,3
2369,3
2370,3
2371,3
2372,3
2373,3
2374,3
2375,3
2376,3
2377,1
2378,1
2379,1
2380,1
2381,3
2382,3
2383,3
2384,3
2385,3
2386,4
2387,3
2388,3
2389,3
2390,3
2391,3
2392,3
2393,3
2394,3
2395,3
2396,4
2397,1
2398,3
2399,4
2400,4
2401,4
2402,4
2403,4
2404,1
2405,1
2406,3
2407,3
2408,3
2409,3
2410,3
2411,3
2412,3
2413,3
2414,3
2415,3
2416,3
2417,3
2418,4
2419,3
2420,3
2421,4
2422,3
2423,3
2424,3
2425,2
2426,3
2427,3
2428,3
2429,1
2430,3
2431,3
2432,3
2433,3
2434,3
2435,3
2436,3
2437,3
2438,3
2439,3
2440,3
2441,3
2442,3
2443,3
2444,3
2445,3
2446,3
2447,3
2448,3
2449,3
2450,3
2451,4
2452,3
2453,3
2454,3
2455,3
2456,4
2457,1
2458,1
2459,1
2460,1
2461,4
2462,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,4
2470,1
2471,1
2472,1
2473,1
2474,1
2475,5
2476,5
2477,5
2478,1
2479,4
2480,1
2481,1
2482,1
2483,5
2484,4
2485,1
2486,5
2487,1
2488,1
2489,1
2490,5
2491,1
2492,1
2493,1
2494,1
2495,5
2496,4
2497,1
2498,1
2499,5
2500,5
2501,1
2502,5
2503,4
2504,1
2505,1
2506,1
2507,1
2508,5
2509,1
2510,5
2511,4
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,2
2537,1
2538,1
2539,5
2540,1
2541,1
2542,1
2543,5
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,5
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,2
2561,1
2562,1
2563,1
2564,4
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,4
2577,1
2578,4
2579,1
2580,1
2581,1
2582,1
2583,4
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,4
2591,1
2592,1
2593,1
2594,1
2595,1
2596,1
2597,1
2598,1
2599,2
2600,3
2601,3
2602,3
2603,2
2604,4
2605,4
2606,4
2607,4
2608,4
2609,4
2610,1
2611,3
2612,1
2613,3
2614,1
2615,4
2616,3
2617,1
2618,4
2619,3
2620,4
2621,3
2622,2
2623,2
2624,3
2625,3
2626,3
2627,3
2628,1
2629,2
2630,1
2631,4
2632,2
2633,2
2634,3
2635,2
2636,1
2637,4
2638,4
2639,4
2640,4
2641,4
2642,1
2643,1
2644,1
2645,4
2646,3
2647,4
2648,3
2649,1
2650,3
2651,2
2652,1
2653,4
2654,2
2655,2
2656,3
2657,1
2658,3
2659,3
2660,3
2661,3
2662,3
2663,1
2664,3
2665,3
2666,3
2667,3
2668,3
2669,4
2670,4
2671,3
2672,3
2673,3
2674,2
2675,3
2676,4
2677,3
2678,3
2679,3
2680,4
2681,3
2682,3
2683,1
2684,3
2685,3
2686,3
2687,3
2688,3
2689,3
2690,1
2691,2
2692,3
2693,3
2694,1
2695,1
2696,1
2697,1
2698,4
2699,1
2700,1
2701,1
2702,1
2703,1
2704,1
2705,4
2706,1
2707,1
2708,1
2709,1
2710,1
2711,1
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,4
2729,1
2730,4
2731,4
2732,4
2733,1
2734,1
2735,4
2736,1
2737,1
2738,1
2739,1
2740,1
2741,1
2742,1
2743,4
2744,1
2745,4
2746,1
2747,1
2748,1
2749,2
2750,1
2751,2
2752,2
2753,1
2754,2
2755,3
2756,1
2757,2
2758,2
2759,1
2760,1
2761,1
2762,2
2763,2
2764,4
2765,1
2766,2
2767,1
2768,1
2769,4
2770,2
2771,3
2772,2
2773,1
2774,2
2775,1
2776,3
2777,2
2778,1
2779,2
2780,3
2781,1
2782,1
2783,2
2784,2
2785,4
2786,1
2787,3
2788,2
2789,1
2790,2
2791,2
2792,3
2793,4
2794,1
2795,3
2796,2
2797,1
2798,2
2799,2
2800,3
2801,2
2802,2
2803,2
2804,3
2805,3
2806,3
2807,3
2808,2
2809,3
2810,4
2811,3
2812,1
2813,1
2814,1
2815,3
2816,2
2817,3
2818,3
2819,3
2820,3
2821,3
2822,3
2823,4
2824,3
2825,3
2826,3
2827,3
2828,3
2829,4
2830,2
2831,1
2832,3
2833,4
2834,3
2835,1
2836,2
2837,1
2838,4
2839,2
2840,2
2841,2
2842,1
2843,2
2844,1
2845,2
2846,4
2847,2
2848,2
2849,1
2850,4
2851,2
2852,2
2853,2
2854,4
2855,3
2856,3
2857,2
2858,2
2859,2
2860,2
2861,2
2862,2
2863,2
2864,2
2865,2
2866,2
2867,2
2868,2
2869,2
2870,2
2871,2
2872,2
2873,2
2874,2
2875,2
2876,2
2877,2
2878,2
2879,2
2880,2
2881,2
2882,2
2883,2
2884,2
2885,4
2886,3
2887,2
2888,2
2889,2
2890,2
2891,2
2892,2
2893,2
2894,2
2895,2
2896,2
2897,2
2898,2
2899,2
2900,2
2901,2
2902,2
2903,2
2904,2
2905,2
2906,1
2907,3
2908,3
2909,2
2910,3
2911,3
2912,3
2913,3
2914,3
2915,3
2916,3
2917,3
2918,2
2919,2
2920,3
2921,3
2922,2
2923,2
2924,3
2925,2
2926,2
2927,3
2928,2
2929,3
2930,3
2931,3
2932,3
2933,3
2934,1
2935,3
2936,3
2937,3
2938,3
2939,3
2940,3
2941,3
2942,3
2943,3
2944,1
2945,3
2946,3
2947,3
2948,3
2949,3
2950,4
2951,3
2952,3
2953,3
2954,1
2955,1
2956,1
2957,1
2958,1
2959,2
2960,1
2961,1
2962,4
2963,4
2964,1
2965,4
2966,1
2967,1
2968,2
2969,1
2970,1
2971,2
2972,1
2973,1
2974,1
2975,1
2976,4
2977,4
2978,1
2979,1
2980,1
2981,1
2982,1
2983,4
2984,1
2985,1
2986,1
2987,1
2988,2
2989,1
2990,1
2991,1
2992,1
2993,1
2994,4
2995,2
