Barcode,Cluster
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,2
625,1
626,2
627,1
628,1
629,1
630,1
631,1
632,2
633,2
634,1
635,1
636,2
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,2
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,2
656,1
657,2
658,1
659,1
660,1
661,1
662,1
663,2
664,1
665,1
666,1
667,1
668,2
669,2
670,1
671,1
672,1
673,2
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,2
683,1
684,1
685,2
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,2
699,2
700,1
701,1
702,1
703,2
704,2
705,1
706,2
707,1
708,2
709,1
710,1
711,2
712,2
713,2
714,1
715,2
716,1
717,1
718,2
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,2
729,1
730,2
731,2
732,2
733,2
734,2
735,2
736,2
737,2
738,2
739,2
740,2
741,2
742,2
743,2
744,2
745,1
746,1
747,2
748,1
749,1
750,1
751,1
752,1
753,1
754,2
755,1
756,1
757,1
758,1
759,2
760,1
761,1
762,1
763,1
764,1
765,2
766,2
767,1
768,2
769,2
770,2
771,1
772,1
773,2
774,1
775,2
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,2
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,2
806,1
807,2
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,2
818,2
819,1
820,2
821,1
822,2
823,2
824,2
825,2
826,2
827,2
828,2
829,1
830,1
831,1
832,1
833,1
834,1
835,2
836,1
837,1
838,1
839,2
840,1
841,1
842,2
843,2
844,2
845,1
846,1
847,2
848,2
849,2
850,2
851,1
852,1
853,2
854,2
855,2
856,2
857,2
858,2
859,2
860,2
861,2
862,2
863,2
864,2
865,2
866,2
867,2
868,2
869,2
870,2
871,2
872,2
873,2
874,2
875,2
876,2
877,2
878,1
879,1
880,2
881,2
882,2
883,2
884,2
885,2
886,2
887,2
888,2
889,2
890,2
891,2
892,2
893,2
894,2
895,2
896,2
897,2
898,2
899,2
900,2
901,2
902,2
903,2
904,2
905,2
906,2
907,2
908,2
909,2
910,2
911,2
912,2
913,2
914,2
915,2
916,2
917,2
918,2
919,2
920,2
921,2
922,2
923,2
924,2
925,2
926,2
927,2
928,2
929,2
930,1
931,1
932,2
933,2
934,2
935,1
936,1
937,2
938,2
939,1
940,1
941,1
942,1
943,2
944,1
945,1
946,1
947,2
948,2
949,2
950,2
951,2
952,2
953,2
954,1
955,2
956,2
957,2
958,2
959,2
960,2
961,2
962,2
963,2
964,2
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,2
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,2
985,1
986,1
987,1
988,1
989,1
990,2
991,1
992,2
993,2
994,2
995,2
996,2
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,2
1009,2
1010,2
1011,2
1012,2
1013,2
1014,2
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,2
1022,2
1023,2
1024,2
1025,1
1026,1
1027,2
1028,1
1029,1
1030,1
1031,1
1032,1
1033,2
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,2
1062,1
1063,1
1064,1
1065,2
1066,1
1067,1
1068,2
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,2
1091,1
1092,1
1093,1
1094,1
1095,1
1096,2
1097,1
1098,2
1099,1
1100,1
1101,1
1102,2
1103,2
1104,1
1105,1
1106,1
1107,2
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,2
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,1
1124,2
1125,2
1126,1
1127,2
1128,1
1129,1
1130,1
1131,1
1132,1
1133,2
1134,2
1135,2
1136,1
1137,2
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,2
1148,1
1149,2
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,2
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,2
1171,1
1172,2
1173,1
1174,2
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,2
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,2
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,2
1214,1
1215,2
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,2
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,2
1246,1
1247,2
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,2
1274,1
1275,1
1276,1
1277,1
1278,1
1279,2
1280,2
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,2
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,2
1314,1
1315,1
1316,2
1317,2
1318,2
1319,2
1320,2
1321,2
1322,2
1323,1
1324,1
1325,2
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,2
1338,2
1339,2
1340,2
1341,2
1342,2
1343,2
1344,2
1345,2
1346,2
1347,2
1348,2
1349,2
1350,1
1351,2
1352,2
1353,2
1354,2
1355,2
1356,2
1357,2
1358,1
1359,1
1360,2
1361,1
1362,2
1363,2
1364,2
1365,1
1366,2
1367,2
1368,2
1369,1
1370,2
1371,2
1372,2
1373,1
1374,2
1375,2
1376,2
1377,2
1378,1
1379,2
1380,1
1381,2
1382,2
1383,1
1384,2
1385,2
1386,2
1387,2
1388,2
1389,2
1390,2
1391,2
1392,2
1393,1
1394,2
1395,2
1396,1
1397,2
1398,2
1399,1
1400,2
1401,2
1402,1
1403,1
1404,2
1405,2
1406,2
1407,2
1408,2
1409,2
1410,2
1411,2
1412,1
1413,1
1414,2
1415,2
1416,2
1417,2
1418,2
1419,2
1420,1
1421,1
1422,1
1423,2
1424,2
1425,2
1426,1
1427,2
1428,1
1429,2
1430,2
1431,1
1432,2
1433,1
1434,2
1435,1
1436,2
1437,1
1438,2
1439,2
1440,1
1441,1
1442,2
1443,2
1444,2
1445,2
1446,1
1447,1
1448,2
1449,1
1450,2
1451,2
1452,1
1453,1
1454,2
1455,1
1456,1
1457,1
1458,2
1459,1
1460,2
1461,1
1462,2
1463,2
1464,1
1465,2
1466,2
1467,2
1468,2
1469,1
1470,1
1471,1
1472,1
1473,1
1474,2
1475,1
1476,2
1477,1
1478,1
1479,2
1480,1
1481,2
1482,2
1483,2
1484,1
1485,1
1486,1
1487,1
1488,2
1489,2
1490,1
1491,2
1492,1
1493,1
1494,1
1495,2
1496,1
1497,2
1498,2
1499,2
1500,2
1501,2
1502,2
1503,2
1504,2
1505,2
1506,2
1507,2
1508,2
1509,2
1510,2
1511,2
1512,1
1513,2
1514,1
1515,1
1516,1
1517,1
1518,2
1519,2
1520,2
1521,2
1522,2
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,2
1535,2
1536,1
1537,2
1538,1
1539,2
1540,1
1541,1
1542,2
1543,1
1544,1
1545,1
1546,1
1547,1
1548,2
1549,2
1550,2
1551,2
1552,1
1553,2
1554,1
1555,1
1556,2
1557,2
1558,2
1559,2
1560,2
1561,1
1562,1
1563,2
1564,1
1565,1
1566,1
1567,1
1568,2
1569,2
1570,1
1571,1
1572,1
1573,1
1574,1
1575,2
1576,1
1577,2
1578,1
1579,2
1580,1
1581,1
1582,1
1583,1
1584,1
1585,2
1586,1
1587,2
1588,2
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,2
1596,1
1597,2
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,2
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,2
1612,2
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,1
1626,1
1627,2
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,2
1640,1
1641,2
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,2
1657,2
1658,1
1659,2
1660,2
1661,2
1662,2
1663,2
1664,1
1665,2
1666,2
1667,2
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,2
1679,2
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,2
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,2
1735,1
1736,1
1737,2
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,2
1750,1
1751,2
1752,1
1753,1
1754,1
1755,1
1756,1
1757,2
1758,1
1759,1
1760,2
1761,1
1762,1
1763,1
1764,2
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,2
1774,2
1775,1
1776,1
1777,1
1778,1
1779,2
1780,1
1781,1
1782,1
1783,2
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,2
1807,1
1808,1
1809,1
1810,2
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,2
1818,1
1819,1
1820,2
1821,1
1822,1
1823,1
1824,1
1825,1
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,2
1834,1
1835,1
1836,1
1837,1
1838,1
1839,2
1840,1
1841,1
1842,2
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,2
1850,1
1851,1
1852,1
1853,1
1854,1
1855,2
1856,1
1857,1
1858,1
1859,1
1860,2
1861,2
1862,2
1863,2
1864,2
1865,2
1866,2
1867,2
1868,2
1869,2
1870,2
1871,2
1872,2
1873,2
1874,2
1875,2
1876,2
1877,2
1878,2
1879,2
1880,2
1881,2
1882,2
1883,2
1884,2
1885,2
1886,2
1887,2
1888,2
1889,2
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,2
1899,2
1900,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1907,2
1908,2
1909,2
1910,2
1911,2
1912,2
1913,2
1914,2
1915,2
1916,2
1917,2
1918,2
1919,2
1920,2
1921,2
1922,2
1923,2
1924,2
1925,2
1926,2
1927,2
1928,2
1929,2
1930,2
1931,2
1932,2
1933,2
1934,2
1935,2
1936,2
1937,2
1938,2
1939,2
1940,2
1941,1
1942,2
1943,1
1944,1
1945,2
1946,2
1947,2
1948,1
1949,1
1950,2
1951,2
1952,1
1953,1
1954,2
1955,2
1956,2
1957,1
1958,2
1959,1
1960,2
1961,1
1962,1
1963,1
1964,1
1965,2
1966,1
1967,1
1968,1
1969,2
1970,1
1971,1
1972,1
1973,2
1974,2
1975,1
1976,1
1977,2
1978,1
1979,1
1980,1
1981,1
1982,1
1983,1
1984,1
1985,2
1986,2
1987,2
1988,2
1989,2
1990,2
1991,2
1992,2
1993,2
1994,2
1995,2
1996,2
1997,2
1998,2
1999,2
2000,2
2001,2
2002,2
2003,2
2004,2
2005,2
2006,2
2007,2
2008,2
2009,2
2010,2
2011,2
2012,2
2013,2
2014,2
2015,2
2016,2
2017,2
2018,2
2019,2
2020,2
2021,2
2022,2
2023,2
2024,2
2025,2
2026,2
2027,2
2028,2
2029,2
2030,2
2031,2
2032,2
2033,2
2034,2
2035,2
2036,1
2037,2
2038,2
2039,2
2040,2
2041,2
2042,2
2043,2
2044,2
2045,2
2046,2
2047,2
2048,2
2049,2
2050,2
2051,1
2052,1
2053,1
2054,1
2055,2
2056,2
2057,2
2058,2
2059,2
2060,2
2061,2
2062,2
2063,2
2064,2
2065,2
2066,2
2067,2
2068,2
2069,2
2070,2
2071,2
2072,2
2073,2
2074,2
2075,2
2076,2
2077,2
2078,2
2079,2
2080,2
2081,1
2082,1
2083,1
2084,1
2085,2
2086,2
2087,2
2088,1
2089,1
2090,2
2091,1
2092,2
2093,1
2094,2
2095,2
2096,2
2097,2
2098,1
2099,2
2100,1
2101,2
2102,2
2103,1
2104,2
2105,1
2106,2
2107,2
2108,2
2109,1
2110,2
2111,2
2112,2
2113,1
2114,1
2115,2
2116,2
2117,1
2118,2
2119,2
2120,2
2121,2
2122,2
2123,1
2124,2
2125,2
2126,2
2127,2
2128,1
2129,2
2130,1
2131,2
2132,2
2133,2
2134,2
2135,2
2136,1
2137,2
2138,2
2139,2
2140,2
2141,2
2142,2
2143,2
2144,2
2145,2
2146,2
2147,2
2148,2
2149,2
2150,2
2151,2
2152,2
2153,2
2154,2
2155,1
2156,2
2157,1
2158,1
2159,2
2160,1
2161,1
2162,1
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,2
2171,1
2172,1
2173,1
2174,2
2175,1
2176,1
2177,1
2178,2
2179,1
2180,1
2181,1
2182,1
2183,1
2184,2
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,2
2192,1
2193,2
2194,2
2195,2
2196,1
2197,1
2198,2
2199,2
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,2
2207,1
2208,1
2209,1
2210,1
2211,1
2212,2
2213,1
2214,1
2215,2
2216,1
2217,1
2218,2
2219,1
2220,1
2221,2
2222,1
2223,1
2224,1
2225,2
2226,2
2227,1
2228,2
2229,2
2230,2
2231,2
2232,1
2233,1
2234,2
2235,1
2236,1
2237,1
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,2
2248,2
2249,1
2250,2
2251,2
2252,2
2253,2
2254,2
2255,2
2256,2
2257,2
2258,2
2259,1
2260,1
2261,1
2262,1
2263,2
2264,2
2265,1
2266,1
2267,1
2268,1
2269,1
2270,2
2271,1
2272,2
2273,2
2274,2
2275,2
2276,2
2277,2
2278,2
2279,2
2280,2
2281,2
2282,2
2283,2
2284,2
2285,2
2286,2
2287,2
2288,2
2289,2
2290,2
2291,2
2292,2
2293,2
2294,2
2295,2
2296,2
2297,2
2298,2
2299,2
2300,2
2301,2
2302,2
2303,2
2304,2
2305,1
2306,2
2307,2
2308,2
2309,2
2310,2
2311,2
2312,2
2313,2
2314,2
2315,1
2316,1
2317,2
2318,1
2319,2
2320,2
2321,2
2322,2
2323,2
2324,2
2325,2
2326,2
2327,2
2328,2
2329,2
2330,2
2331,2
2332,2
2333,2
2334,2
2335,2
2336,2
2337,2
2338,2
2339,2
2340,2
2341,2
2342,2
2343,2
2344,2
2345,2
2346,2
2347,2
2348,2
2349,2
2350,2
2351,2
2352,2
2353,2
2354,1
2355,1
2356,2
2357,2
2358,1
2359,1
2360,1
2361,2
2362,1
2363,1
2364,1
2365,1
2366,1
2367,2
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,2
2378,2
2379,2
2380,2
2381,1
2382,1
2383,1
2384,1
2385,1
2386,2
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,2
2397,2
2398,1
2399,2
2400,2
2401,2
2402,2
2403,2
2404,2
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,2
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,2
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,2
2452,1
2453,1
2454,1
2455,1
2456,2
2457,2
2458,2
2459,2
2460,1
2461,2
2462,2
2463,2
2464,2
2465,2
2466,2
2467,2
2468,2
2469,2
2470,2
2471,2
2472,2
2473,2
2474,2
2475,1
2476,1
2477,1
2478,1
2479,2
2480,1
2481,2
2482,2
2483,1
2484,2
2485,1
2486,1
2487,2
2488,2
2489,2
2490,1
2491,2
2492,2
2493,2
2494,2
2495,1
2496,2
2497,2
2498,2
2499,1
2500,1
2501,2
2502,1
2503,2
2504,2
2505,2
2506,2
2507,2
2508,1
2509,2
2510,1
2511,2
2512,2
2513,2
2514,2
2515,2
2516,2
2517,2
2518,2
2519,2
2520,2
2521,2
2522,2
2523,2
2524,2
2525,2
2526,2
2527,2
2528,2
2529,2
2530,2
2531,2
2532,2
2533,2
2534,2
2535,2
2536,1
2537,2
2538,2
2539,1
2540,2
2541,2
2542,2
2543,1
2544,2
2545,2
2546,2
2547,2
2548,2
2549,2
2550,2
2551,2
2552,2
2553,1
2554,2
2555,2
2556,2
2557,2
2558,2
2559,2
2560,1
2561,2
2562,2
2563,2
2564,2
2565,2
2566,2
2567,2
2568,2
2569,2
2570,2
2571,2
2572,2
2573,2
2574,2
2575,2
2576,2
2577,2
2578,2
2579,2
2580,2
2581,2
2582,2
2583,2
2584,2
2585,2
2586,2
2587,2
2588,2
2589,2
2590,2
2591,2
2592,2
2593,2
2594,2
2595,2
2596,2
2597,2
2598,1
2599,1
2600,1
2601,1
2602,1
2603,1
2604,2
2605,2
2606,2
2607,2
2608,2
2609,2
2610,2
2611,1
2612,2
2613,1
2614,1
2615,2
2616,1
2617,1
2618,2
2619,1
2620,2
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,2
2629,1
2630,2
2631,2
2632,1
2633,1
2634,1
2635,1
2636,1
2637,2
2638,2
2639,2
2640,2
2641,2
2642,1
2643,2
2644,2
2645,2
2646,1
2647,2
2648,1
2649,2
2650,1
2651,1
2652,2
2653,2
2654,1
2655,1
2656,1
2657,2
2658,1
2659,1
2660,1
2661,1
2662,1
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,2
2670,2
2671,1
2672,1
2673,1
2674,1
2675,1
2676,2
2677,1
2678,1
2679,1
2680,2
2681,1
2682,1
2683,2
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,2
2691,1
2692,1
2693,1
2694,2
2695,2
2696,2
2697,2
2698,2
2699,2
2700,2
2701,2
2702,2
2703,2
2704,2
2705,2
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,2
2713,1
2714,2
2715,2
2716,2
2717,2
2718,2
2719,2
2720,2
2721,2
2722,2
2723,2
2724,2
2725,2
2726,2
2727,2
2728,2
2729,2
2730,2
2731,2
2732,2
2733,2
2734,2
2735,2
2736,2
2737,2
2738,2
2739,2
2740,2
2741,2
2742,2
2743,2
2744,2
2745,2
2746,2
2747,2
2748,2
2749,1
2750,2
2751,1
2752,1
2753,1
2754,1
2755,1
2756,2
2757,1
2758,1
2759,2
2760,2
2761,2
2762,1
2763,1
2764,2
2765,2
2766,1
2767,2
2768,1
2769,2
2770,1
2771,1
2772,1
2773,1
2774,1
2775,2
2776,1
2777,1
2778,2
2779,1
2780,1
2781,2
2782,2
2783,1
2784,1
2785,2
2786,2
2787,1
2788,1
2789,2
2790,1
2791,1
2792,1
2793,2
2794,1
2795,1
2796,2
2797,2
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,2
2811,1
2812,2
2813,2
2814,2
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,2
2824,1
2825,1
2826,1
2827,1
2828,1
2829,2
2830,1
2831,1
2832,1
2833,2
2834,1
2835,2
2836,1
2837,1
2838,2
2839,1
2840,1
2841,1
2842,1
2843,1
2844,2
2845,1
2846,2
2847,2
2848,1
2849,2
2850,2
2851,1
2852,1
2853,1
2854,2
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,2
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,2
2901,1
2902,1
2903,1
2904,1
2905,1
2906,2
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,2
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,1
2946,1
2947,1
2948,1
2949,1
2950,2
2951,1
2952,1
2953,1
2954,2
2955,1
2956,2
2957,1
2958,2
2959,1
2960,2
2961,2
2962,2
2963,2
2964,2
2965,2
2966,1
2967,2
2968,1
2969,2
2970,2
2971,1
2972,2
2973,2
2974,2
2975,2
2976,2
2977,2
2978,2
2979,2
2980,2
2981,2
2982,2
2983,2
2984,2
2985,2
2986,2
2987,2
2988,1
2989,2
2990,2
2991,2
2992,2
2993,2
2994,2
2995,1
